acc,loss
0.4125,0.1608251675963402
0.6,0.08004177808761596
0.4875,0.11047026813030243
0.6875,0.05453406125307083
0.475,0.10409632697701454
0.4125,0.1568598523736
0.6,0.08064608108252287
0.4625,0.13157526701688765
0.6125,0.09066555052995681
0.5,0.1372372567653656
0.5375,0.10382775887846947
0.375,0.1434977412223816
0.5875,0.10900551676750184
0.4625,0.11836142987012863
0.35,0.1509232997894287
0.525,0.10451054722070693
0.525,0.12888526320457458
0.4875,0.12272630035877227
0.4375,0.12582800388336182
0.5625,0.10428839139640331
0.4375,0.13593287020921707
0.625,0.07835349785163999
0.5375,0.10828721225261688
0.65,0.08593537881970406
0.55,0.12300510704517365
0.5625,0.1199156679213047
0.55,0.08470855876803399
0.525,0.09195734485983849
0.55,0.08058789372444153
0.5125,0.1112005963921547
0.4125,0.1693551294505596
0.5,0.09438487365841866
0.25,0.22216828316450118
0.4625,0.12497945800423622
0.4875,0.11376883015036583
0.4,0.15298161208629607
0.475,0.10852971076965331
0.45,0.10764342732727528
0.5375,0.11338411569595337
0.2625,0.20095376968383788
0.4375,0.14993323385715485
0.3125,0.1423661418259144
0.525,0.09676387310028076
0.425,0.12884921580553055
0.6125,0.09277571886777877
0.525,0.11570561788976193
0.4625,0.15598845481872559
0.5,0.10023065209388733
0.3125,0.16618356704711915
0.4,0.13901361376047133
0.4,0.13380471020936965
0.5125,0.09343550205230713
0.525,0.10110984817147255
0.4375,0.10629289969801903
0.55,0.1337640218436718
0.5625,0.08981592282652855
0.5375,0.11384928114712238
0.425,0.11431050151586533
0.35,0.15425281077623368
0.4875,0.1235046848654747
0.4125,0.1465612955391407
0.325,0.16621113568544388
0.55,0.09431777223944664
0.45,0.13244848400354386
0.3875,0.15838511288166046
0.425,0.1634778931736946
0.3375,0.14872702807188035
0.5875,0.09701448753476143
0.4625,0.13806733042001723
0.475,0.10783864557743073
0.5375,0.1395305410027504
0.3625,0.1291999638080597
0.5,0.13549424484372138
0.3625,0.11364204362034798
0.625,0.0869367353618145
0.4125,0.1358063116669655
0.525,0.1178698107600212
0.525,0.1299266815185547
0.4875,0.12704503983259202
0.525,0.08336962908506393
0.5,0.13503334149718285
0.6,0.1113825287669897
0.55,0.11456629522144794
0.5125,0.10616286247968673
0.5625,0.09933414831757545
0.4625,0.1404273509979248
0.45,0.14944596216082573
0.4125,0.1398048110306263
0.3875,0.15219395458698273
0.475,0.13724429458379744
0.4125,0.14370484203100203
0.3,0.19769767075777053
0.525,0.12854345105588436
0.325,0.15034459978342057
0.5,0.11044888347387313
0.5375,0.08810663223266602
0.2875,0.18250521123409272
0.35,0.17100575268268586
0.4625,0.11792184114456176
0.5,0.10461989305913448
0.5125,0.09007420614361764
0.6,0.08548933863639832
0.3625,0.14962588399648666
0.5125,0.10301766097545624
0.5375,0.10742524266242981
0.375,0.10962860509753228
0.3875,0.1520034171640873
0.7,0.06788119226694107
0.4125,0.12543075084686278
0.5,0.10086333453655243
0.5875,0.11783923208713531
0.5125,0.08434464037418365
0.475,0.1224404253065586
0.6,0.07417088896036148
0.4875,0.1080798614770174
0.475,0.10955769270658493
0.5875,0.0828820962458849
0.5625,0.10655494332313538
0.4125,0.1259651944041252
0.675,0.0639836374670267
0.3625,0.12180029451847077
0.4125,0.15305339694023132
0.6625,0.07827910855412483
0.2625,0.19321405291557311
0.525,0.13896493427455425
0.5125,0.11670737341046333
0.4375,0.10257812738418579
0.6125,0.06753133758902549
0.45,0.11807523816823959
0.55,0.12262038514018059
0.3875,0.1515207901597023
0.525,0.14068396687507628
0.6875,0.06032049804925919
0.5,0.1148256242275238
0.425,0.13530804216861725
0.3625,0.13207397013902664
0.45,0.16664282903075217
0.5375,0.11287297382950782
0.4375,0.11827580444514751
0.6,0.10741575285792351
0.6125,0.08827477097511291
0.4625,0.16578129455447196
0.5875,0.08074184879660606
0.3375,0.1681648999452591
0.3875,0.1586850568652153
0.425,0.1853540062904358
0.5125,0.11467878222465515
0.375,0.20023354589939119
0.425,0.1606443002820015
0.2875,0.2762149788439274
0.4,0.17179035544395446
0.375,0.20486239790916444
0.525,0.13411659449338914
0.4875,0.13142333328723907
0.5875,0.09525006264448166
0.5375,0.12267126962542534
0.4875,0.13622728809714318
0.4875,0.10894641280174255
0.55,0.13401638716459274
0.625,0.10059232972562313
0.55,0.1366786018013954
0.5125,0.15721525698900224
0.55,0.12027292847633361
0.3625,0.15737490281462668
0.5125,0.16219155490398407
0.3875,0.16323715150356294
0.3875,0.18668880239129065
0.35,0.1716109961271286
0.425,0.12160618305206299
0.5375,0.10189153254032135
0.525,0.11541850045323372
0.4125,0.15553451031446458
0.575,0.10790709406137466
0.525,0.10433364361524582
0.4,0.11779862940311432
0.5125,0.11000605523586274
0.425,0.14516776353120803
0.475,0.1266282856464386
0.5375,0.1094413198530674
0.425,0.134353344142437
0.55,0.12110380949452519
0.3375,0.1730915814638138
0.375,0.1245113581418991
0.5125,0.1107325941324234
0.575,0.0977194182574749
0.5625,0.07456966042518616
0.2,0.24968156218528748
0.4375,0.10693570077419282
0.475,0.08932928666472435
0.3,0.1542776644229889
0.4125,0.10650164484977723
0.525,0.09798497557640076
0.5125,0.09226536303758621
0.5125,0.14942257851362228
0.325,0.1815613776445389
0.375,0.1377126544713974
0.6,0.07383275479078293
0.4,0.1502045527100563
0.475,0.10246391221880913
0.525,0.10746238753199577
0.4625,0.13259944021701814
0.575,0.10743360370397567
0.5875,0.0966592125594616
0.375,0.16988341212272645
0.4,0.14157544150948526
0.525,0.08694960922002792
0.4875,0.13338831812143326
0.4,0.1418354704976082
0.45,0.11713047325611115
0.75,0.0536390095949173
0.5,0.14638863876461983
0.4375,0.1266206383705139
0.175,0.19079024493694305
0.5,0.12364278137683868
0.475,0.12044674009084702
0.4875,0.10290285870432854
0.6,0.10399182848632335
0.4375,0.11603973507881164
0.5,0.11908808723092079
0.3,0.2034039616584778
0.45,0.12679844200611115
0.5,0.12241844981908798
0.5375,0.09610472917556763
0.5625,0.0841268390417099
0.5125,0.13362832739949226
0.5,0.10466640666127205
0.4,0.13701649755239487
0.525,0.10792153924703599
0.4875,0.11115206629037858
0.425,0.1476418934762478
0.4,0.1498600423336029
0.3,0.21866840720176697
0.35,0.16367220580577851
0.425,0.14665087610483168
0.4,0.1436501532793045
0.5125,0.11437199860811234
0.6,0.08408276513218879
0.5125,0.11497767716646194
0.4,0.18365101814270018
0.2625,0.21281338334083558
0.525,0.11324450969696045
0.6,0.09749973639845848
0.425,0.156809101998806
0.5625,0.08168036341667176
0.5625,0.09050624296069146
0.4,0.15105374585837125
0.4375,0.11556589156389237
0.475,0.1342172220349312
0.4625,0.1223959669470787
0.3875,0.15880229324102402
0.475,0.10641267746686936
0.4625,0.10474695935845375
0.6875,0.06861523054540157
0.5375,0.10408862158656121
0.475,0.12582540065050124
0.375,0.220567224919796
0.65,0.08597009256482124
0.5375,0.11039693281054497
0.475,0.1296689487993717
0.4875,0.14751793444156647
0.4,0.16477260440587999
0.6375,0.10247640386223793
0.525,0.11729798018932343
0.375,0.15233710110187532
0.4,0.15973449498414993
0.525,0.14853170961141587
0.675,0.07148500662297011
0.675,0.07100147157907485
0.5125,0.11569357737898826
0.7875,0.0441853394266218
0.3125,0.1935317412018776
0.4625,0.156984843313694
0.5875,0.10420664474368095
0.4875,0.12267624810338021
0.3,0.18741944879293443
0.5625,0.09062986001372338
0.6625,0.08601580187678337
0.4,0.13464720994234086
0.5125,0.09519534707069396
0.4375,0.16322852820158004
0.4875,0.12497659251093865
0.4125,0.13285907357931137
0.575,0.11848528981208802
0.4375,0.14015298783779145
0.45,0.1265168935060501
0.3625,0.16189891546964646
0.3875,0.20078906193375587
0.6,0.108619125187397
0.475,0.12946799248456956
0.3125,0.18463808447122573
0.3875,0.15988903641700744
0.4625,0.12230002880096436
0.425,0.17218241095542908
0.3875,0.15826530754566193
0.5625,0.1053398720920086
0.3125,0.19266673922538757
0.4625,0.11941389143466949
0.2875,0.17413136661052703
0.525,0.09020508974790573
0.5125,0.11985254883766175
0.475,0.09585019201040268
0.475,0.13539965003728865
0.525,0.09053229466080666
0.5625,0.0894431233406067
0.425,0.1407120108604431
0.6,0.10005221795290709
0.4125,0.14419729858636857
0.5125,0.10212997049093246
0.4125,0.14441070407629014
0.4625,0.11810991168022156
0.5875,0.08154715076088906
0.375,0.11785081326961518
0.3625,0.1339618369936943
0.4,0.15568013042211531
0.625,0.10273552387952804
0.35,0.15857031792402268
0.6,0.09404392391443253
0.6125,0.09257443379610777
0.525,0.10938368998467922
0.625,0.08317613899707794
0.425,0.1364037200808525
0.525,0.10777500122785569
0.4875,0.10825862661004067
0.5875,0.0826273038983345
0.5625,0.09774585962295532
0.7625,0.06254603117704391
0.4,0.14369059950113297
0.525,0.2166777800768614
0.425,0.17230363190174103
0.575,0.11165647655725479
0.3,0.18095844089984894
0.45,0.16143706478178502
0.4875,0.14716356694698335
0.5875,0.09910568818449975
0.5125,0.08826884329319
0.5875,0.10351479351520539
0.4625,0.10853996276855468
0.3125,0.15915804132819175
0.5,0.12470300570130348
0.325,0.14561694115400314
0.3375,0.18386958688497543
0.375,0.1661325976252556
0.55,0.11606245338916779
0.4625,0.11487356498837471
0.5125,0.07465321272611618
0.4875,0.12754172831773758
0.4375,0.13304803669452667
0.375,0.15062653124332429
0.45,0.1223571315407753
0.4875,0.12726151309907435
0.5875,0.10617788434028626
0.4125,0.10459871664643287
0.45,0.11085241921246052
0.4875,0.10880385115742683
0.3625,0.16230565309524536
0.4125,0.12054027915000916
0.575,0.08608822003006936
0.35,0.11030003279447556
0.45,0.1436638817191124
0.375,0.15582142919301986
0.4,0.15999472588300706
0.5625,0.08304682821035385
0.5,0.11726675033569336
0.55,0.10684673562645912
0.4125,0.15272460877895355
0.4375,0.13170379996299744
0.3625,0.11727340817451477
0.55,0.104375059902668
0.675,0.06591569259762764
0.375,0.17056141942739486
0.625,0.10655025169253349
0.3625,0.14051831513643265
0.4,0.14490130245685579
