acc,loss
0.45,0.07842207103967666
0.5625,0.08381811827421189
0.525,0.08837778270244598
0.5125,0.0773159347474575
0.4875,0.0873062014579773
0.3625,0.10402536913752555
0.6,0.07223141267895698
0.5625,0.0770848497748375
0.4875,0.07559621781110763
0.375,0.09670392349362374
0.65,0.05424955040216446
0.55,0.06362055391073226
0.7375,0.05478793606162071
0.6125,0.06744837909936904
0.675,0.06161628589034081
0.6125,0.0711525097489357
0.5625,0.0756557397544384
0.575,0.0628266092389822
0.5,0.08530520498752595
0.5875,0.07189115136861801
0.525,0.0788138099014759
0.65,0.06942847203463316
0.525,0.08682980686426163
0.6875,0.061278248019516465
0.6625,0.05044397413730621
0.5625,0.07845128662884235
0.5375,0.06872839704155922
0.625,0.07326049730181694
0.6125,0.07916059121489524
0.3875,0.09061141461133956
0.55,0.06971845664083957
0.6,0.0673797108232975
0.45,0.09423957467079162
0.5875,0.07040655091404915
0.6875,0.05429206565022469
0.575,0.0686704084277153
0.7875,0.04988338612020016
0.475,0.1026337131857872
0.65,0.05467032268643379
0.2875,0.1067059025168419
0.725,0.043035509809851644
0.5,0.07214826084673405
0.6375,0.057470622658729556
0.5625,0.06825416758656502
0.5125,0.09100697562098503
0.575,0.06357290856540203
0.375,0.09166378378868104
0.475,0.0766995869576931
0.5375,0.07332291379570961
0.425,0.08242985382676124
0.475,0.07182025760412217
0.6125,0.06642262935638428
0.6,0.06097307279706001
0.675,0.06090400740504265
0.55,0.07169718071818351
0.6375,0.052142757922410965
0.6625,0.06424114219844342
0.6,0.07490072473883629
0.6375,0.06554119139909745
0.4375,0.09872680604457855
0.6125,0.0568656224757433
0.525,0.07394966185092926
0.6625,0.06028300747275352
0.5125,0.08182863220572471
0.4875,0.08174462169408798
0.6625,0.05387257337570191
0.4,0.09645619764924049
0.55,0.06694432199001313
0.4875,0.08704501837491989
0.6625,0.06354613304138183
0.4125,0.10480850711464881
0.2875,0.1283575713634491
0.5,0.08531507104635239
0.475,0.07454807758331299
0.65,0.06077716052532196
0.5125,0.08646853566169739
0.375,0.09654676020145417
0.4375,0.09681057706475257
0.525,0.07262612655758857
0.6,0.07805688828229904
0.5625,0.08659331426024437
0.55,0.06256976686418056
0.65,0.06693426594138145
0.4875,0.09529384151101113
0.425,0.08303797468543053
0.525,0.07702892795205116
0.5125,0.08585944622755051
0.5375,0.07967430800199508
0.475,0.0763919048011303
0.2875,0.1298563525080681
0.5625,0.07750757262110711
0.3625,0.11074936389923096
0.5,0.09037121124565602
0.4375,0.09292152374982834
0.65,0.05779511258006096
0.65,0.05691685825586319
0.5,0.0841862790286541
0.6,0.07653388902544975
0.5875,0.07209480106830597
0.5125,0.06303180754184723
0.4875,0.07015238255262375
0.575,0.06406292244791985
0.4375,0.07333383485674858
0.3875,0.08584173321723938
0.475,0.09110387116670608
0.6,0.06534544117748738
0.55,0.06884210854768753
0.4125,0.09811536520719528
0.4375,0.08958837687969208
0.5375,0.06973831281065941
0.7125,0.0555253803730011
0.5625,0.08594431430101394
0.5125,0.08386001214385033
0.4625,0.09257167540490627
0.575,0.07520699203014374
0.6625,0.06124373413622379
0.625,0.06047780364751816
0.4875,0.1002556137740612
0.55,0.06798168383538723
0.6875,0.05045185759663582
0.5375,0.07674387395381928
0.45,0.0889391340315342
0.3375,0.10127468705177307
0.5125,0.08582635223865509
0.525,0.06953061223030091
0.325,0.1161870762705803
0.35,0.10257945731282234
0.6625,0.06294409520924091
0.55,0.07329388111829757
0.525,0.07596452161669731
0.5,0.08181865215301513
0.5625,0.06125568933784962
0.45,0.09339402914047241
0.6125,0.06431564018130302
0.375,0.10779671669006348
0.3,0.13592958599328994
0.4875,0.09600924402475357
0.575,0.06915329890325665
0.4,0.08669381886720658
0.625,0.07194797173142434
0.5625,0.059206651896238326
0.4,0.10147375911474228
0.525,0.07697842195630074
0.5625,0.07445672377943993
0.5375,0.08240514174103737
0.7,0.05464236065745354
0.5,0.08105572536587716
0.6,0.06692550126463175
0.3625,0.10277966782450676
0.425,0.09429996162652969
0.575,0.06763987243175507
0.35,0.09126457571983337
0.4625,0.09829262718558311
0.5375,0.0749925434589386
0.6125,0.06614455804228783
0.7,0.05428906753659248
0.4375,0.08187388032674789
0.5625,0.07166555561125279
0.5875,0.07276500165462493
0.45,0.08099179044365883
0.425,0.08531397879123688
0.325,0.10927977859973907
0.55,0.0733427181839943
0.3375,0.11803526580333709
0.55,0.07101488336920739
0.55,0.07865766808390617
0.35,0.10558220595121384
0.5125,0.0826957043260336
0.5,0.08559544533491134
0.4875,0.07545366287231445
0.5125,0.104094248265028
0.6375,0.06870298460125923
0.475,0.0975720476359129
0.4875,0.08733024895191192
0.425,0.10438836589455605
0.4375,0.08487400636076928
0.6125,0.06006395891308784
0.5375,0.08555500879883766
0.4375,0.08743909746408463
0.6125,0.07334114201366901
0.625,0.06879030913114548
0.7,0.05087496787309646
0.4625,0.0807378925383091
0.5375,0.08714177757501602
0.45,0.11172477900981903
0.525,0.08784745186567307
0.425,0.09171865284442901
0.4625,0.08669852167367935
0.5375,0.07440425232052802
0.5,0.08050093874335289
0.6125,0.061546891927719116
0.6375,0.06268934234976768
0.575,0.06675214730203152
0.575,0.06492540761828422
0.6375,0.060896482691168784
0.475,0.09247431494295597
0.525,0.07483658120036125
0.5875,0.06098244935274124
0.45,0.10851150900125503
0.6625,0.05815803036093712
0.45,0.10302346646785736
0.575,0.0606021024286747
0.4875,0.07691610231995583
0.4875,0.08815019503235817
0.525,0.07531053423881531
0.5125,0.08491410315036774
0.4375,0.08719618245959282
0.4125,0.09142614752054215
0.4125,0.0989336296916008
0.525,0.08567822352051735
0.6,0.06122595481574535
0.6125,0.07258167117834091
0.5375,0.07984111234545707
0.575,0.06561454534530639
0.525,0.07160617932677268
0.5625,0.06878863088786602
0.475,0.0841267503798008
0.65,0.06254338957369328
0.525,0.07745481878519059
0.6125,0.07728195153176784
0.4375,0.09607707485556602
0.6625,0.057098396867513654
0.575,0.07091757133603097
0.475,0.08868420794606209
0.4625,0.09989556819200515
0.6,0.06645102724432946
0.55,0.07224555686116219
0.2875,0.11589869558811187
0.5,0.07780752182006836
0.45,0.0890757106244564
0.55,0.06779375299811363
0.6375,0.059355311840772626
0.4125,0.10088116824626922
0.55,0.09254486933350563
0.4375,0.0853860318660736
0.4,0.09360010102391243
0.425,0.10169677659869195
0.3625,0.10444714426994324
0.5375,0.08206948563456536
0.5875,0.07950801327824593
0.5875,0.06818074025213719
0.5,0.09517186433076859
0.5125,0.09056359827518463
0.5625,0.07444248273968697
0.6,0.06774473935365677
0.375,0.10872096195816994
0.55,0.06479313001036643
0.575,0.07638790234923362
0.475,0.08576491810381412
0.4625,0.09615416824817657
0.6125,0.06259735971689225
0.5125,0.08629109710454941
0.5,0.10710475593805313
0.4125,0.10266644582152366
0.55,0.07099811583757401
0.5,0.07933371365070344
0.525,0.06310107707977294
0.575,0.06564231887459755
0.475,0.09206136018037796
0.475,0.07933317497372627
0.4625,0.09325758814811706
0.5125,0.07483922392129898
0.325,0.10644045323133469
0.575,0.07649180702865124
0.375,0.0939475141465664
0.5875,0.08126132115721703
0.5,0.09002746976912021
0.625,0.06269873064011336
0.2875,0.12240111082792282
0.4,0.1054357796907425
0.525,0.0751515083014965
0.475,0.09340593293309211
0.4625,0.07500387579202653
0.525,0.07335240840911865
0.475,0.08716440498828888
0.5125,0.07607046067714691
0.4125,0.09530065730214118
0.575,0.07735681459307671
0.5,0.06936466246843338
0.675,0.048812516033649445
0.5375,0.08499521128833294
0.3625,0.11273794919252396
0.5625,0.059137853980064395
0.625,0.06253819204866887
0.4375,0.10439980030059814
0.6625,0.046474131569266316
0.6375,0.059667297452688214
0.475,0.08677918408066035
0.475,0.09548797607421874
0.4875,0.09126584455370904
0.5375,0.07997672855854035
0.4375,0.08930537924170494
0.4625,0.08431417904794217
0.5125,0.07214647233486175
0.5,0.0697512187063694
0.525,0.08469950929284095
0.4125,0.07534603700041771
0.7375,0.042970788478851316
0.5375,0.08770761266350746
0.625,0.057442855462431906
0.5375,0.07440633326768875
0.55,0.06548739373683929
0.5125,0.07389641888439655
0.5125,0.07131051123142243
0.725,0.05377239808440208
0.55,0.07970647532492876
0.4375,0.0931503415107727
0.45,0.08451494425535203
0.7125,0.043371975794434546
0.575,0.07754500657320022
0.5375,0.07752439975738526
0.5375,0.09599688649177551
0.675,0.07183177340775729
0.5,0.09366515353322029
0.5375,0.07818274572491646
0.55,0.07034199982881546
0.425,0.09252679795026779
0.4,0.08546324372291565
0.4125,0.08994285315275193
0.5125,0.08523127883672714
0.6875,0.05887692868709564
0.475,0.08595314025878906
0.575,0.06668652445077897
0.525,0.07469088882207871
0.725,0.05061830878257752
0.6625,0.060504982620477675
0.5125,0.09422302693128586
0.65,0.0759814977645874
0.575,0.07101333811879158
0.5,0.09881149232387543
0.4875,0.0870924785733223
0.5625,0.07675992622971535
0.6125,0.06312499642372131
0.525,0.07069949954748153
0.575,0.07108277305960656
0.55,0.07098119333386421
0.5375,0.0834824338555336
0.575,0.06228673346340656
0.55,0.07513578459620476
0.375,0.0975443333387375
0.55,0.0654704038053751
0.4375,0.0976521622389555
0.5,0.08579001277685165
0.6125,0.07199369817972183
0.6125,0.06834591254591942
0.6375,0.06332252696156501
0.6125,0.07673020809888839
0.5875,0.08151222541928291
0.4625,0.0764801748096943
0.575,0.06414429247379302
0.55,0.0786899320781231
0.625,0.06688896492123604
0.6875,0.05729494551196694
0.425,0.08001256287097931
0.4375,0.08820125460624695
0.525,0.08117759078741074
0.5875,0.07617978043854237
0.6375,0.05365772731602192
0.4875,0.08797592967748642
0.4125,0.09249918460845948
0.4625,0.08447188287973403
0.55,0.08689674139022827
0.375,0.11764836013317108
0.55,0.06281687244772911
0.6375,0.067295840382576
0.45,0.07748962789773942
0.5375,0.07077010646462441
0.7,0.057337624952197075
0.4875,0.08836164772510528
0.4875,0.10804020464420319
0.4875,0.09842092134058475
0.575,0.07758709266781808
0.6375,0.05604763142764568
0.4625,0.08722854033112526
0.4,0.0998262643814087
0.5125,0.07568526715040207
0.4625,0.0885074906051159
0.5875,0.07225807532668113
0.55,0.07113518267869949
0.65,0.06067783869802952
0.55,0.07608922123908997
0.5625,0.07268310263752938
0.4125,0.09546241164207458
0.5625,0.07244784384965897
0.575,0.07058873698115349
0.4625,0.07914684265851975
0.4125,0.07890094965696334
0.6625,0.054371928423643114
0.7,0.05604171343147755
0.6125,0.07043353468179703
