acc,loss
0.45,0.2170751765370369
0.425,0.09128934368491173
0.6,0.08297747522592544
0.4625,0.13522215224802495
0.5125,0.07754575610160827
0.425,0.18471440076828002
0.425,0.1194401204586029
0.4625,0.2071908935904503
0.3375,0.15275017470121383
0.4125,0.137087906897068
0.4625,0.13659395426511764
0.3875,0.09011606499552727
0.575,0.08571508824825287
0.275,0.20892079025506974
0.325,0.18883548080921173
0.725,0.07365003395825624
0.5,0.16206805147230624
0.2875,0.5005012810230255
0.3875,0.11445308327674866
0.4,0.10927956253290176
0.425,0.17409104853868484
0.375,0.22855745926499366
0.5875,0.08721589222550392
0.425,0.14702384918928146
0.3875,0.16746369153261184
0.4125,0.10711531713604927
0.4125,0.14202664643526078
0.35,0.15961607694625854
0.4,0.1441482797265053
0.4125,0.23147281482815743
0.425,0.1218983806669712
0.4,0.1507554218173027
0.5,0.1872622212395072
0.4875,0.23570519983768462
0.4375,0.24200742244720458
0.5375,0.09370722621679306
0.2875,0.22546022832393647
0.3,0.16009695529937745
0.475,0.1219410091638565
0.3875,0.14663858562707902
0.4125,0.11008241325616837
0.2375,0.3658066287636757
0.4125,0.11627623736858368
0.3875,0.1665423721075058
0.6,0.11230919882655144
0.55,0.12094898149371147
0.175,0.22799237370491027
0.3,0.21225387305021287
0.4625,0.13171642869710923
0.4875,0.15791140794754027
0.575,0.09661463648080826
0.25,0.23853870630264282
0.375,0.18667922243475915
0.375,0.11235632896423339
0.6,0.10673776008188725
0.3625,0.14197458624839782
0.3125,0.13274164199829103
0.25,0.17893966138362885
0.3625,0.1812589079141617
0.3375,0.16960155367851257
0.55,0.1061031125485897
0.5,0.10541164651513099
0.3875,0.253999225795269
0.5,0.13319157660007477
0.3875,0.17517608106136323
0.25,0.18435428142547608
0.45,0.10573615953326225
0.575,0.08118989244103432
0.4,0.17887058332562447
0.45,0.21159161031246185
0.55,0.09844531863927841
0.3875,0.20229100286960602
0.25,0.2674534261226654
0.35,0.1872469961643219
0.525,0.10490528047084809
0.5375,0.1037010371685028
0.5125,0.15370167046785355
0.3625,0.1780379980802536
0.2375,0.413225045800209
0.4875,0.12594462037086487
0.4125,0.15877149254083633
0.4625,0.10566667094826698
0.375,0.17474591955542565
0.325,0.1720372334122658
0.375,0.1330825351178646
0.4625,0.20289107002317905
0.4625,0.0931537464261055
0.475,0.115365369617939
0.3375,0.18941290825605392
0.5,0.1430047944188118
0.5125,0.11271746307611466
0.3875,0.22924353182315826
0.325,0.20300518870353698
0.3375,0.1797773241996765
0.3375,0.14775828272104263
0.3125,0.15151246190071105
0.4625,0.14556972905993462
0.3875,0.1209591194987297
0.3875,0.2573162384331226
0.2625,0.5083686351776123
0.4625,0.11987304612994194
0.3375,0.20949506014585495
0.5,0.11766982227563857
0.325,0.13094175457954407
0.4,0.13676686882972716
0.525,0.10554202273488045
0.5875,0.13560743629932404
0.4,0.15077758878469466
0.45,0.0961368851363659
0.425,0.1851871430873871
0.5,0.1278124898672104
0.425,0.1419164128601551
0.25,0.33415197432041166
0.3875,0.12368264049291611
0.3375,0.18284563720226288
0.4625,0.12390112951397896
0.525,0.08559435047209263
0.275,0.19021683782339097
0.3375,0.23949488550424575
0.4625,0.14865591414272786
0.5375,0.11984871700406075
0.4375,0.15751582607626916
0.35,0.15655596405267716
0.5,0.11257269382476806
0.4,0.16814573854207993
0.25,0.2366707980632782
0.4125,0.12826456353068352
0.475,0.1922936797142029
0.3875,0.15980333611369132
0.2375,0.2368113100528717
0.3125,0.1884470671415329
0.3375,0.15394687205553054
0.425,0.2109729215502739
0.4,0.1636943683028221
0.25,0.25631472617387774
0.3125,0.24220214486122132
0.35,0.22252670675516129
0.4375,0.1169389620423317
0.3875,0.16322705298662185
0.5375,0.10762344151735306
0.3875,0.17393662929534912
0.4375,0.1466718666255474
0.4,0.19916291832923888
0.225,0.25906929075717927
0.3125,0.1625278390944004
0.35,0.13744640424847604
0.5375,0.13095715641975403
0.6375,0.08392754048109055
0.5625,0.12514492720365525
0.4875,0.15808795727789401
0.3875,0.13483744189143182
0.275,0.1483384683728218
0.4625,0.15031517297029495
0.125,0.3736246883869171
0.3375,0.14647410660982133
0.525,0.1232460156083107
0.225,0.2580436527729034
0.425,0.20233460739254952
0.5375,0.15912116169929505
0.3625,0.2541521266102791
0.425,0.11417881771922112
0.2625,0.377665376663208
0.3375,0.2302943229675293
0.5,0.18751874938607216
0.4125,0.11532291173934936
0.3375,0.1794000595808029
0.4875,0.11027904823422433
0.3625,0.2240189015865326
0.3375,0.1877285361289978
0.4125,0.2680835336446762
0.2625,0.19159994423389434
0.275,0.2394376963376999
0.5375,0.1323266625404358
0.2875,0.2890034168958664
0.325,0.1436785489320755
0.3375,0.24264125227928163
0.4375,0.18640634566545486
0.4375,0.19752893447875977
0.4375,0.19276724010705948
0.475,0.1164069689810276
0.5,0.1419621765613556
0.375,0.1535065583884716
0.475,0.13113291561603546
0.3875,0.162653336673975
0.3625,0.2106105089187622
0.2125,0.26367347240447997
0.2875,0.2328815370798111
0.3875,0.17717684917151927
0.425,0.13439780473709106
0.3875,0.18334660679101944
0.525,0.1467996694147587
0.425,0.14023201018571854
0.3625,0.1606956899166107
0.325,0.17318051010370256
0.4,0.24890652149915696
0.225,0.3700611457228661
0.4125,0.17936996147036552
0.4375,0.12149169147014618
0.3375,0.28376547396183016
0.4125,0.1254190370440483
0.175,0.541685339808464
0.3625,0.1771363362669945
0.425,0.14089537635445595
0.575,0.12251912578940391
0.325,0.5991650402545929
0.475,0.15407417416572572
0.4,0.1642025887966156
0.5125,0.09973669648170472
0.4,0.21306384801864625
0.4125,0.18160365968942643
0.4,0.1788860097527504
0.525,0.08324779570102692
0.425,0.1114812046289444
0.1875,0.40197834372520447
0.3125,0.27032248228788375
0.3375,0.20100641697645188
0.4875,0.16899646781384944
0.4,0.21607868000864983
0.3,0.17176846861839296
0.4,0.17922893688082694
0.4,0.18835037872195243
0.4,0.18239111863076687
0.2875,0.20496233850717543
0.4375,0.2130412355065346
0.3875,0.18794646859169006
0.4625,0.12612151503562927
0.3625,0.21874331682920456
0.325,0.20788816511631011
0.4375,0.15173995196819307
0.35,0.17212097495794296
0.4,0.16794029176235198
0.4375,0.19783993661403657
0.2875,0.1529649391770363
0.4125,0.13736222088336944
0.3875,0.15901405662298201
0.5,0.10384277775883674
0.2625,0.2978759124875069
0.3375,0.30677145421504975
0.4875,0.1437133178114891
0.5375,0.14077831655740738
0.4625,0.09734317511320115
0.5125,0.138045771420002
0.4,0.16192901358008385
0.45,0.14962636344134808
0.3,0.1821233943104744
0.4125,0.19124461859464645
0.3875,0.13428811654448508
0.55,0.11445568054914475
0.4,0.13952550664544106
0.4125,0.20866624712944032
0.45,0.14289672896265984
0.2875,0.2328961029648781
0.5125,0.1577289178967476
0.45,0.14906712770462036
0.4625,0.1446438767015934
0.2375,0.24131957888603212
0.5375,0.13225449100136757
0.4875,0.13998752012848853
0.5,0.17175844311714172
0.5125,0.0980377048254013
0.5375,0.13942475542426108
0.3125,0.22725575864315034
0.3125,0.25082040056586263
0.5625,0.13479532450437545
0.5125,0.1365604057908058
0.4875,0.10196556076407433
0.35,0.569196380674839
0.3625,0.18693728893995284
0.4125,0.15025803744792937
0.3625,0.17537496387958526
0.2875,0.3174538969993591
0.475,0.1936135172843933
0.3375,0.1692639835178852
0.3625,0.14753987044095992
0.425,0.13585615158081055
0.5375,0.1313721776008606
0.475,0.23672263324260712
0.425,0.2505101576447487
0.425,0.12630873620510102
0.4,0.21323400884866714
0.3125,0.22425307631492614
0.575,0.11130231693387031
0.4375,0.17024507075548173
0.6125,0.0766197308897972
0.3625,0.28272413834929466
0.4125,0.13792938143014907
0.4375,0.24411923587322235
0.15,0.5349049150943757
0.3125,0.18003183454275132
0.4,0.16903673857450485
0.4375,0.12229595333337784
0.475,0.11033642962574959
0.425,0.17077882140874862
0.3,0.26377315893769265
0.225,0.5720240205526352
0.425,0.1580030106008053
0.3625,0.22207097262144088
0.375,0.1398160934448242
0.3125,0.2613352328538895
0.3375,0.20561303645372392
0.3,0.21001213788986206
0.325,0.14611812084913253
0.55,0.10136180743575096
0.275,0.18568725138902664
0.35,0.23764074444770814
0.4,0.21660496816039085
0.45,0.14512938186526297
0.3125,0.17349694967269896
0.4125,0.161843703687191
0.25,0.5721590355038643
0.475,0.20317064523696898
0.4125,0.142986761033535
0.4,0.21413139253854752
0.5375,0.11395504176616669
0.4,0.20312658771872522
0.5375,0.12414940074086189
0.3625,0.28641207665205004
0.525,0.167356189340353
0.5,0.13204700201749803
0.5375,0.16068188464269043
0.6625,0.1600448489189148
0.3375,0.1471085950732231
0.375,0.27568650543689727
0.3,0.5320286720991134
0.5125,0.12865133062005044
0.3625,0.14730749428272247
0.1,0.37214154601097105
0.35,0.21587792932987213
0.2375,0.2643434852361679
0.225,0.32256859093904494
0.2875,0.17362725138664245
0.175,0.3210692584514618
0.375,0.15889191031455993
0.4375,0.126943838596344
0.3375,0.2128639191389084
0.35,0.11664805561304092
0.3625,0.1653718501329422
0.3625,0.4202877476811409
0.45,0.09831303358078003
0.275,0.2168316900730133
0.3875,0.17888064682483673
0.375,0.18652051389217378
0.55,0.11538878977298736
0.425,0.11887686923146248
0.45,0.14511328488588332
0.3875,0.26918608248233794
0.275,0.27437288612127303
0.4875,0.11249553263187409
0.4625,0.16775149703025818
0.4625,0.15795406252145766
0.45,0.14503969252109528
0.4375,0.09596255347132683
0.3125,0.31117771118879317
0.3125,0.31505092084407804
0.525,0.22523012906312942
0.5125,0.14347999542951584
0.2875,0.23910148143768312
0.4375,0.13966030180454253
0.5375,0.1349349983036518
0.325,0.32495649978518487
0.325,0.16750820279121398
0.3875,0.2108476236462593
0.5,0.1537199556827545
0.35,0.2086469531059265
0.3,0.3239606902003288
0.3625,0.17480974197387694
0.4125,0.2107497364282608
0.325,0.2766766086220741
0.325,0.2616409122943878
0.35,0.1739651530981064
0.3,0.29673264622688295
0.45,0.11781538352370262
0.4625,0.13584723621606826
0.3125,0.3366504818201065
0.4375,0.2351340502500534
0.2375,0.43202368170022964
0.525,0.12190588265657425
0.4875,0.1117268979549408
0.3375,0.29283402264118197
