val_acc,val_loss,train_acc,train_loss
8.502604166666666,0.23032826088989775,0.05416666666666667,0.24418448780973753
8.541666666666666,0.233722259880354,0.10113932291666666,0.22587380456582953
11.536458333333334,0.21951208723088106,0.12337239583333333,0.2179783571123456
15.833333333333332,0.20502648698166012,0.13821614583333333,0.21161009185016155
18.802083333333332,0.19691857773189744,0.15091145833333333,0.20784548780259987
15.013020833333332,0.2086554982389013,0.16197916666666667,0.2041895758593455
16.041666666666668,0.20496213994920254,0.1685546875,0.20260505764745176
15.0,0.2083386632303397,0.17666015625,0.19996490865790595
21.822916666666668,0.18830030305931966,0.18317057291666666,0.19827525132956605
22.161458333333332,0.18581205541267992,0.18453776041666667,0.19740146240995576
18.880208333333336,0.1955799886956811,0.18811848958333333,0.19582471633329987
21.315104166666668,0.18681219030792515,0.19733072916666666,0.19397817226902891
22.6953125,0.18334038122557103,0.2,0.1928867937453712
21.028645833333336,0.19007072330762942,0.20537109375,0.19146142289197693
25.0,0.17728545151961347,0.20748697916666667,0.1911690069983403
27.174479166666664,0.1740585423229883,0.21171875,0.18915402480245877
24.830729166666668,0.1776633775482575,0.21533203125,0.1887196161590206
27.0703125,0.1733688284487774,0.21858723958333334,0.1880575497712319
26.145833333333336,0.17761530758192143,0.22340494791666668,0.18649591859818127
24.934895833333336,0.17759502890209358,0.22386067708333332,0.18642744024982677
25.729166666666664,0.17636611838825048,0.22425130208333333,0.18535099078823503
26.197916666666664,0.17553549961497386,0.22838541666666667,0.1845191562975136
24.088541666666664,0.1831616767992576,0.2337890625,0.18390988993924112
26.341145833333336,0.17678214091186722,0.23173828125,0.1835057181461404
27.252604166666668,0.17506766440346838,0.23258463541666666,0.18374191133383042
29.127604166666664,0.16986458490913112,0.23932291666666666,0.182620240522859
30.559895833333332,0.16636691593254607,0.23662109375,0.1818721592853156
28.190104166666668,0.17143975549067061,0.2416015625,0.18164850604177143
32.03125,0.1641593308808903,0.24036458333333333,0.1805297719547525
30.6640625,0.16670598646936316,0.24332682291666666,0.18059738678081583
29.869791666666668,0.17077745938052732,0.24534505208333332,0.1797666937035198
30.703124999999996,0.16736866512025397,0.24739583333333334,0.17993133647444967
31.9140625,0.16302100586084028,0.25192057291666664,0.17930597540301582
30.846354166666668,0.16504541334385672,0.252734375,0.1778411546877275
30.494791666666664,0.16608778696196774,0.25074869791666665,0.1781598174246028
32.330729166666664,0.16216684955482683,0.2545247395833333,0.17790234064450489
32.721354166666664,0.16177837775709727,0.2576822916666667,0.17697200523301337
30.833333333333336,0.165641049714759,0.25690104166666666,0.17710342567879706
32.669270833333336,0.16296902221317092,0.25673828125,0.17632444262271746
32.760416666666664,0.1625797399474929,0.26025390625,0.17587095194806654
32.135416666666664,0.1628252506411324,0.26220703125,0.17566306623630226
30.2734375,0.16749986650732657,0.26370442708333336,0.17525614228021974
35.130208333333336,0.15753070738477012,0.2628580729166667,0.17521090110919127
32.94270833333333,0.16394970215236146,0.2640625,0.17512973674650614
31.770833333333332,0.164002506993711,0.26201171875,0.17456156978926932
35.520833333333336,0.15629746696601313,0.26357421875,0.17427750534455602
33.059895833333336,0.16143553637278577,0.265234375,0.17447412646142765
33.776041666666664,0.15938870133832098,0.26419270833333336,0.17369001310629148
34.622395833333336,0.15789178415822486,0.2673828125,0.17406522685584302
33.72395833333333,0.15954202588958044,0.2648111979166667,0.17329670019680635
36.432291666666664,0.1553522898660352,0.2703125,0.17305619474112366
34.84375,0.15989031630257766,0.26875,0.1730015536537394
34.283854166666664,0.15968676120974123,0.27125651041666665,0.17221148139797152
35.2734375,0.15764283593744038,0.27268880208333335,0.1719997334565657
32.65625,0.1625455198343843,0.27662760416666665,0.17182764036115258
34.036458333333336,0.15884103473896782,0.27685546875,0.17172555156672994
33.125,0.16096171008733412,0.27190755208333334,0.17187409700127318
35.598958333333336,0.15582778500393032,0.2755208333333333,0.171460104912209
36.184895833333336,0.1561439163517207,0.2765625,0.1715589475623953
33.958333333333336,0.15961021813564003,0.2755859375,0.17136546287608023
36.0546875,0.1565868403762579,0.2789713541666667,0.17022329031024128
34.934895833333336,0.15872706699495515,0.278125,0.17053264171117916
33.684895833333336,0.16105189872905612,0.27731119791666664,0.17109488957018282
33.90625,0.1609877072740346,0.28219401041666664,0.1705203061263698
35.0390625,0.15746504886386295,0.27903645833333335,0.1701807173163009
34.401041666666664,0.15987714575603604,0.28277994791666666,0.16980302355174595
35.716145833333336,0.15609937283831338,0.2840169270833333,0.16949624296976254
35.065104166666664,0.15785418798526127,0.2858072916666667,0.1694814168654072
35.3125,0.15729279854955772,0.28147786458333335,0.16908196645478407
35.950520833333336,0.15663596444452801,0.28492838541666665,0.16916539090452715
