acc,loss
0.6875,0.057202795147895814
0.5375,0.07367636412382125
0.6,0.06580769270658493
0.525,0.07455155178904534
0.475,0.07621550150215625
0.6375,0.054660336673259736
0.6,0.057198507338762285
0.5125,0.07048585638403893
0.5,0.06903210952877999
0.425,0.07248522117733955
0.5625,0.05908631384372711
0.475,0.0797401249408722
0.5125,0.0776283286511898
0.725,0.05394141636788845
0.55,0.07059819921851158
0.55,0.07872946113348007
0.4375,0.09016061276197433
0.55,0.07436084598302842
0.4,0.08820739090442657
0.625,0.07308528050780297
0.3625,0.0939904972910881
0.575,0.057179317623376844
0.725,0.05156429335474968
0.5875,0.06702235937118531
0.625,0.07455117478966714
0.675,0.053058542869985105
0.6,0.064783925563097
0.7375,0.04766908697783947
0.5625,0.07345639765262604
0.4125,0.09035026766359806
0.475,0.07597018480300903
0.65,0.06126240491867065
0.575,0.06058702766895294
0.6125,0.0629032239317894
0.45,0.09368303529918194
0.425,0.08564034923911094
0.475,0.07728442922234535
0.6125,0.06410922110080719
0.4375,0.08726979494094848
0.55,0.07486010119318962
0.725,0.044676660746335986
0.6125,0.0656292274594307
0.3875,0.09198295027017593
0.5,0.0742089420557022
0.6125,0.054974344186484815
0.5125,0.08201099634170532
0.3375,0.10186322629451752
0.65,0.05819460302591324
0.6625,0.056313883513212204
0.6125,0.06397009529173374
0.6,0.0633858785033226
0.6,0.057412292808294296
0.5,0.07235626205801964
0.575,0.060011721402406695
0.475,0.08802798837423324
0.675,0.050711199268698694
0.6,0.06610866263508797
0.5,0.07101799249649048
0.5125,0.07164104469120502
0.6875,0.05231112949550152
0.5625,0.06862789392471313
0.675,0.05141879953444004
0.4,0.09538353830575944
0.625,0.05987489372491837
0.6125,0.0636109435930848
0.625,0.06473128646612167
0.5625,0.07330710738897324
0.525,0.062140730768442155
0.6625,0.05650891363620758
0.7,0.048314398154616356
0.625,0.06577930543571711
0.6,0.06752500236034394
0.475,0.08743753954768181
0.675,0.0648501306772232
0.4875,0.07389162927865982
0.6875,0.05279415622353554
0.5125,0.06885428950190545
0.65,0.054563830979168414
0.575,0.07091211229562759
0.6125,0.06286035515367985
0.575,0.06512385681271553
0.6875,0.05395035408437252
0.4625,0.08670634850859642
0.5375,0.0764894001185894
0.5875,0.06271385475993156
0.7,0.058628206700086595
0.4625,0.0722648486495018
0.5875,0.07040148675441742
0.6,0.06579477563500405
0.5,0.07528491467237472
0.6625,0.05766749456524849
0.75,0.043011671677231786
0.4875,0.07503467351198197
0.5125,0.07520085722208023
0.55,0.06169706555083394
0.5875,0.06711060851812363
0.5625,0.06728485599160194
0.7375,0.046130690909922126
0.5375,0.060501393675804135
0.4875,0.08331448808312417
0.5875,0.06949330195784569
0.375,0.10091950446367264
0.5625,0.06333383470773697
0.6875,0.0702541783452034
0.4125,0.09102758765220642
0.5875,0.07701666578650475
0.65,0.054795997217297554
0.6625,0.060684576630592346
0.75,0.04930691607296467
0.6375,0.05394149124622345
0.6375,0.05793991684913635
0.625,0.05682254359126091
0.475,0.08858099952340126
0.625,0.06691429391503334
0.7,0.054678352922201155
0.4625,0.08130801916122436
0.575,0.06177855581045151
0.4875,0.07681533172726632
0.65,0.053811255097389224
0.55,0.07054472304880618
0.5375,0.08000908866524696
0.4125,0.08992032259702683
0.55,0.07704479545354843
0.525,0.06601597145199775
0.5375,0.05886630639433861
0.575,0.05629135444760323
0.475,0.08041426539421082
0.375,0.09067174047231674
0.725,0.04927670210599899
0.5375,0.06674488820135593
0.5125,0.06213171184062958
0.6875,0.04940637275576591
0.5125,0.08194415345788002
0.575,0.06909319758415222
0.4875,0.07452272176742554
0.5375,0.07729153484106063
0.6625,0.05325591713190079
0.6625,0.05665404722094536
0.65,0.060706408321857454
0.35,0.10288817770779132
0.5375,0.07147313803434371
0.5375,0.07436761930584908
0.5625,0.06914771050214767
0.6125,0.05802598036825657
0.575,0.07561869993805885
0.525,0.07420519888401031
0.6875,0.04378584362566471
0.5625,0.061945300363004205
0.5375,0.07649976462125778
0.5875,0.06180304437875748
0.4625,0.09157695099711419
0.6625,0.04650571569800377
0.5625,0.07320076897740364
0.5,0.07870847657322884
0.625,0.07104730047285557
0.4875,0.07501614093780518
0.4875,0.07461006976664067
0.3125,0.10550247132778168
0.55,0.06406153589487076
0.45,0.08092519491910935
0.4625,0.08126975744962692
0.6125,0.07099934071302413
0.6375,0.06376388557255268
0.55,0.0652406107634306
0.5875,0.06756540760397911
0.55,0.07831806018948555
0.5625,0.06207186691462994
0.5875,0.0672454334795475
0.5125,0.06720136180520057
0.4875,0.07813852727413177
0.375,0.0871371053159237
0.575,0.0649480938911438
0.55,0.06382147818803788
0.5625,0.0616468645632267
0.625,0.05817676521837711
0.6375,0.06685797329992056
0.4875,0.07568757385015487
0.5625,0.06443949118256569
0.5625,0.07684461176395416
0.4875,0.08428763225674629
0.625,0.05252502299845219
0.625,0.07140247151255608
0.5,0.07306754365563392
0.5,0.07142448835074902
0.6875,0.05452953241765499
0.5,0.07616833494976163
0.6,0.06928274258971215
0.5,0.07337857335805893
0.65,0.059169560112059115
0.5875,0.05187130495905876
0.55,0.08162416964769363
0.4,0.09811684787273407
0.4875,0.06423167325556278
0.5375,0.0783934660255909
0.6,0.0693023145198822
0.375,0.08392686918377876
0.475,0.07448012828826904
0.4,0.10325886756181717
0.6375,0.06093805506825447
0.5625,0.07386313304305077
0.775,0.042476334422826764
0.6875,0.04744547866284847
0.6,0.06737760454416275
0.45,0.09988217577338218
0.5125,0.0928268201649189
0.4625,0.09177413769066334
0.5125,0.07851022183895111
0.65,0.050980217009782794
0.65,0.053262670338153836
0.6,0.06586801707744598
0.7125,0.043128397036343816
0.45,0.07929492220282555
0.6625,0.054798721335828304
0.5375,0.08578772991895675
0.6625,0.062187764421105386
0.425,0.07486918866634369
0.575,0.06355795189738274
0.55,0.076394222676754
0.6375,0.05426246747374534
0.525,0.06452377960085869
0.65,0.05768843963742256
0.6875,0.055500124022364615
0.475,0.09673141837120056
0.4375,0.08870958238840103
0.6375,0.06200106590986252
0.725,0.048443196900188924
0.575,0.06622702777385711
0.6375,0.06081679277122021
0.55,0.0657832533121109
0.575,0.06941837221384048
0.5,0.06823409497737884
0.6375,0.05893437601625919
0.5875,0.06488616839051246
0.375,0.10492484793066978
0.4,0.08713701218366623
0.5,0.06686317771673203
0.4125,0.08796875476837158
0.6375,0.05703824758529663
0.525,0.07566790133714676
0.5,0.07139071524143219
0.475,0.07436487525701523
0.475,0.08413939327001571
0.5125,0.07065361253917217
0.575,0.07706754058599471
0.55,0.06743686944246292
0.55,0.0737642265856266
0.5625,0.06945813298225403
0.625,0.06882042177021504
0.6875,0.050417406111955644
0.625,0.05665930658578873
0.3875,0.10205425694584846
0.6125,0.07599971741437912
0.675,0.04535773247480392
0.625,0.05713165476918221
0.525,0.07955166175961495
0.45,0.08129431158304215
0.55,0.08070462271571159
0.6,0.07166948951780797
0.3375,0.09638455361127854
0.5625,0.06400448530912399
0.6,0.06481055691838264
0.475,0.07513863742351531
0.5125,0.07306848056614398
0.6375,0.054144478775560854
0.725,0.04687931686639786
0.65,0.05659375041723251
0.4375,0.07506512850522995
0.5125,0.07217042818665505
0.5625,0.07595479041337967
0.4375,0.07518752217292786
0.5375,0.06854256018996238
0.4875,0.09599027149379254
0.4875,0.08767918013036251
0.5875,0.07607013061642647
0.6375,0.058014466613531115
0.6375,0.058050487190485
0.6,0.06592965945601463
0.6125,0.05532055273652077
0.5625,0.06643309704959392
0.6625,0.05573627222329378
0.6125,0.0702602744102478
0.425,0.08125572986900806
0.7125,0.05589510463178158
0.675,0.062207581102848054
0.7125,0.05298004858195782
0.4375,0.08041373044252395
0.6375,0.05925301499664783
0.5375,0.09141277335584164
0.575,0.0633336991071701
0.6875,0.053601956367492674
0.5125,0.08816743642091751
0.4625,0.08560595959424973
0.5625,0.06783099249005317
0.675,0.060358842834830284
0.5625,0.07695905938744545
0.575,0.06839657872915268
0.5625,0.06545920693315566
0.4625,0.09604359194636344
0.525,0.06796725690364838
0.575,0.06482628956437111
0.5375,0.07883483134210109
0.4625,0.07034510225057602
0.5875,0.06230402737855911
0.4375,0.09404154270887374
0.7125,0.04605831727385521
0.5625,0.06787743866443634
0.6875,0.04889190681278706
0.375,0.1052703619003296
0.45,0.07541288807988167
0.6,0.0722300685942173
0.75,0.045311667025089264
0.525,0.07601131089031696
0.425,0.08711760491132736
0.3,0.10918245017528534
0.525,0.0769459530711174
0.525,0.08458662629127503
0.425,0.07680677324533462
0.3625,0.10469089969992637
0.45,0.081607286632061
0.6,0.06434235498309135
0.5875,0.06239857114851475
0.4125,0.09391413927078247
0.5,0.072560153901577
0.5,0.08104591742157936
0.6375,0.06091586649417877
0.6375,0.06507345214486122
0.5,0.07286429703235626
0.675,0.04781684745103121
0.575,0.061359069775789976
0.7375,0.0526936300098896
0.525,0.07066381573677064
0.6375,0.059332101792097094
0.5875,0.07256214730441571
0.5375,0.06958046667277813
0.55,0.06893232688307763
0.4875,0.0791256532073021
0.475,0.08885273635387421
0.4875,0.0761298418045044
0.5625,0.07552238404750825
0.35,0.09514911621809005
0.5875,0.06010306179523468
0.5625,0.07079235836863518
0.5625,0.06556695103645324
0.7,0.05268629789352417
0.5625,0.07449347227811813
0.5375,0.06012739017605782
0.6375,0.061067035794258116
0.625,0.06217600479722023
0.5125,0.08203129172325134
0.5,0.08882941827178001
0.4375,0.08048003762960435
0.375,0.08748306185007096
0.725,0.04935096204280853
0.425,0.07969415485858918
0.5625,0.06625497303903102
0.6125,0.06687084436416627
0.5625,0.07281204909086228
0.5375,0.07706290036439896
0.475,0.07181722559034824
0.4625,0.07877222970128059
0.525,0.06786410808563233
0.525,0.08222827538847924
0.475,0.07752669826149941
0.3875,0.09496889635920525
0.4,0.09210198521614074
0.5125,0.0551314614713192
0.35,0.10104866027832031
0.7125,0.049721910059452055
0.45,0.08674355298280716
0.5375,0.06997617781162262
0.6375,0.05689572468400002
0.5625,0.07413654029369354
0.475,0.06889630779623986
0.4875,0.07773684933781624
0.7125,0.04678939785808325
0.575,0.06905291005969047
0.7375,0.051344037614762784
0.4,0.09267733693122863
0.7,0.05310686230659485
0.575,0.07176387161016465
0.625,0.06110156998038292
0.4875,0.0883577186614275
0.45,0.09218510389328002
0.5625,0.07054543942213058
0.5375,0.06382436156272889
0.625,0.0613728940486908
0.6,0.06550823748111725
0.45,0.07987822294235229
0.575,0.06503442581743002
0.5,0.07099568620324134
0.675,0.06186597105115652
0.45,0.08173257932066917
0.6875,0.04904605820775032
0.475,0.08253189846873284
0.725,0.04755127467215061
0.5625,0.07286581471562385
0.55,0.07294153459370137
0.75,0.038995461165905
0.5375,0.07021162956953049
0.45,0.09624547436833382
0.525,0.07226263657212258
0.35,0.09908246919512749
0.625,0.06118207313120365
0.45,0.07610945440828801
0.4125,0.10869767218828201
0.55,0.0632915087044239
0.625,0.06756883263587951
0.625,0.06348737068474293
0.775,0.04300692155957222
0.6,0.0563226219266653
0.5625,0.06281467564404011
0.5125,0.06337290778756141
0.45,0.08213292285799981
0.6,0.06311115510761738
0.6,0.06458100527524949
0.4375,0.08462364226579666
0.6125,0.06174127012491226
0.5875,0.05880359411239624
0.4125,0.10281719267368317
0.4875,0.07693502306938171
0.4375,0.08821773715317249
0.5,0.07241817121393979
0.375,0.0854337103664875
0.7,0.05204304046928883
0.75,0.04798775017261505
0.675,0.05251704901456833
0.5125,0.08213473930954933
0.5875,0.06195090636610985
0.675,0.05529792904853821
0.675,0.05759545639157295
0.55,0.07033531889319419
0.5875,0.061697530746459964
0.7625,0.040966229140758516
0.55,0.09028544463217258
0.55,0.07600152865052223
0.5375,0.07037655413150787
0.4625,0.08468663096427917
0.7125,0.04756075441837311
0.5,0.08028060421347619
0.475,0.08250528126955033
0.5625,0.06931768879294395
0.575,0.07207341119647026
0.55,0.07686751410365104
0.5125,0.0831266351044178
0.6125,0.06177669540047646
0.6125,0.05467544309794903
0.5375,0.08277827650308608
0.575,0.06642644181847572
0.525,0.07040962055325509
0.55,0.06896476596593856
0.55,0.06841530725359916
0.4875,0.0751938559114933
0.5625,0.07711902782320976
0.6375,0.06957253366708756
0.3375,0.09666211009025574
0.575,0.07333879061043262
0.6375,0.06447318457067013
0.4875,0.08612159490585328
0.5625,0.07894083391875029
0.4375,0.09757885932922364
0.475,0.09566277340054512
0.675,0.06070909649133682
0.5375,0.07300888150930404
0.65,0.05797760523855686
0.575,0.05872505679726601
0.525,0.0725047629326582
0.5875,0.0644460752606392
0.575,0.06575565785169601
0.5375,0.06698490902781487
0.525,0.08524994887411594
0.55,0.06877473816275596
0.5625,0.06857511028647423
0.45,0.08598896116018295
0.5625,0.06904484778642654
0.6125,0.06000981479883194
0.675,0.05124043747782707
0.525,0.07139901369810105
0.525,0.07645330354571342
0.675,0.05535057634115219
0.7,0.0547129862010479
0.45,0.08336832150816917
0.4625,0.09774609431624412
0.45,0.07761765047907829
0.4875,0.0878543023020029
0.6875,0.05499543398618698
0.575,0.06682511493563652
0.5375,0.0736027181148529
0.5,0.08623085767030716
0.6375,0.0696987308561802
0.325,0.09504135996103287
0.6125,0.06621134877204896
0.55,0.07129656672477722
0.5125,0.08599282428622246
0.625,0.06405510082840919
0.5125,0.07934524491429329
0.5,0.08398019000887871
0.575,0.0648334264755249
0.6875,0.04832583405077458
0.4625,0.0767093650996685
0.575,0.07012641131877899
0.4875,0.08083346039056778
0.6875,0.0572454284876585
0.5875,0.06621652022004128
0.5625,0.07090377062559128
0.5875,0.07475063130259514
0.425,0.0885931521654129
0.6,0.05814687237143516
0.6,0.06393892765045166
0.5125,0.09179698079824447
0.55,0.07626686841249466
0.575,0.06713602021336555
0.575,0.07600587606430054
0.5625,0.06734940521419049
0.3875,0.08773505836725234
0.5125,0.06921039391309022
0.2875,0.12303415387868881
0.55,0.07436384856700898
0.525,0.0791946828365326
0.425,0.07375745624303817
0.55,0.07640229016542435
0.5375,0.07429923564195633
0.575,0.06845186203718186
0.4875,0.0724173653870821
0.7,0.05190401133149862
0.65,0.06787307262420654
0.5,0.07670294418931008
0.625,0.06391069442033767
0.45,0.08260321468114853
0.5875,0.0674733616411686
0.5125,0.07720928750932217
0.45,0.09046783447265624
0.6625,0.05902646631002426
0.475,0.08386210203170777
0.6125,0.06307578980922698
0.5,0.08055419027805329
0.6375,0.06004343554377556
0.4875,0.09236755967140198
0.45,0.07150914371013642
0.55,0.06800533458590508
0.625,0.05833721086382866
0.65,0.060441949591040614
0.2375,0.1126947358250618
0.675,0.05573873892426491
0.575,0.07467038705945014
0.4125,0.10239126980304718
0.5375,0.07032348662614822
0.5875,0.07627028077840806
0.5875,0.0645904265344143
0.4625,0.07905664145946503
0.5,0.08452208116650581
0.475,0.07938189879059791
0.4625,0.08234796598553658
0.5125,0.08789066076278687
0.5875,0.06088240742683411
0.6125,0.05115339010953903
0.3625,0.10625210255384446
0.5,0.07892879396677017
0.4375,0.08663115799427032
0.5375,0.07198492661118508
0.725,0.04810955375432968
0.5,0.07406670451164246
0.4625,0.08365755453705788
0.6,0.0641992449760437
0.6,0.06195554211735725
0.65,0.05895689129829407
0.4875,0.08524898067116737
0.7875,0.0404941376298666
0.5125,0.07298110276460648
0.675,0.061325136572122574
0.5625,0.06369076818227767
0.5,0.07659146413207055
0.625,0.06536075547337532
0.6125,0.059688607975840566
0.625,0.058778686076402666
0.425,0.09070249050855636
0.5375,0.07362170815467835
0.6375,0.05985284121707082
0.575,0.0608044445514679
0.4,0.08690562844276428
0.5375,0.06350348703563213
0.4625,0.0762808807194233
0.75,0.04604759067296982
0.5125,0.08017497062683106
0.525,0.07338580638170242
0.5375,0.07356930822134018
0.575,0.06657566018402576
0.425,0.11530850604176521
0.5125,0.08770770654082298
0.4625,0.08335374891757966
0.5,0.0824071392416954
0.5,0.08342384919524193
0.675,0.055531765520572665
0.35,0.08632748275995254
0.5375,0.07938043549656867
0.475,0.0772161114960909
0.525,0.06431221812963486
0.425,0.0976016741245985
0.4,0.09488466829061508
0.775,0.039530661702156064
0.6375,0.05808024704456329
