acc
0.625
0.4375
0.5625
0.512499988079071
0.5375000238418579
0.637499988079071
0.6500000357627869
0.48750001192092896
0.675000011920929
0.5250000357627869
0.5625
0.5375000238418579
0.42500001192092896
0.5875000357627869
0.7125000357627869
0.5875000357627869
0.550000011920929
0.6000000238418579
0.6500000357627869
0.550000011920929
0.6500000357627869
0.625
0.574999988079071
0.6500000357627869
0.7250000238418579
0.4375
0.5625
0.45000001788139343
0.637499988079071
0.7250000238418579
0.7125000357627869
0.675000011920929
0.6000000238418579
0.45000001788139343
0.637499988079071
0.637499988079071
0.637499988079071
0.550000011920929
0.512499988079071
0.4375
0.550000011920929
0.6000000238418579
0.800000011920929
0.6875
0.637499988079071
0.6000000238418579
0.5625
0.550000011920929
0.612500011920929
0.7750000357627869
0.512499988079071
0.75
0.612500011920929
0.6875
0.675000011920929
0.550000011920929
0.48750001192092896
0.5625
0.6875
0.550000011920929
0.6500000357627869
0.6000000238418579
0.7125000357627869
0.637499988079071
0.6000000238418579
0.7125000357627869
0.4625000059604645
0.5875000357627869
0.5250000357627869
0.5375000238418579
0.675000011920929
0.612500011920929
0.4375
0.737500011920929
0.699999988079071
0.612500011920929
0.699999988079071
0.4749999940395355
0.737500011920929
0.6625000238418579
0.5875000357627869
0.5875000357627869
0.5250000357627869
0.675000011920929
0.6625000238418579
0.675000011920929
0.4749999940395355
0.737500011920929
0.574999988079071
0.6875
0.4625000059604645
0.6625000238418579
0.7125000357627869
0.7250000238418579
0.6875
0.5875000357627869
0.5875000357627869
0.6000000238418579
0.42500001192092896
0.6000000238418579
0.512499988079071
0.737500011920929
0.5
0.45000001788139343
0.6875
0.612500011920929
0.4749999940395355
0.637499988079071
0.36250001192092896
0.5875000357627869
0.4749999940395355
0.762499988079071
0.4749999940395355
0.612500011920929
0.6500000357627869
0.5
0.5375000238418579
0.5
0.637499988079071
0.550000011920929
0.5875000357627869
0.48750001192092896
0.5875000357627869
0.550000011920929
0.6875
0.612500011920929
0.5250000357627869
0.5875000357627869
0.6500000357627869
0.5875000357627869
0.637499988079071
0.4749999940395355
0.5
0.612500011920929
0.699999988079071
0.5
0.7875000238418579
0.6625000238418579
0.5375000238418579
0.512499988079071
0.6000000238418579
0.36250001192092896
0.5250000357627869
0.45000001788139343
0.550000011920929
0.637499988079071
0.5
0.5625
0.48750001192092896
0.6625000238418579
0.550000011920929
0.5250000357627869
0.48750001192092896
0.6500000357627869
0.7250000238418579
0.612500011920929
0.5875000357627869
0.699999988079071
0.7750000357627869
0.6000000238418579
0.512499988079071
0.625
0.6000000238418579
0.6000000238418579
0.45000001788139343
0.637499988079071
0.637499988079071
0.6000000238418579
0.5625
0.4124999940395355
0.699999988079071
0.6625000238418579
0.625
0.6625000238418579
0.7750000357627869
0.512499988079071
0.6875
0.6000000238418579
0.48750001192092896
0.612500011920929
0.5375000238418579
0.625
0.625
0.6875
0.637499988079071
0.6875
0.6500000357627869
0.5375000238418579
0.5
0.512499988079071
0.6875
0.550000011920929
0.612500011920929
0.75
0.737500011920929
0.5250000357627869
0.699999988079071
0.625
0.5375000238418579
0.637499988079071
0.612500011920929
0.6500000357627869
0.6000000238418579
0.699999988079071
0.5875000357627869
0.5375000238418579
0.6000000238418579
0.574999988079071
0.612500011920929
0.6875
0.625
0.612500011920929
0.42500001192092896
0.5875000357627869
0.5625
0.574999988079071
0.550000011920929
0.5875000357627869
0.5250000357627869
0.5625
0.550000011920929
0.7250000238418579
0.762499988079071
0.574999988079071
0.4000000059604645
0.6875
0.4375
